"step_idx","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - _step__MAX","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MIN","3_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_win - ### EVERY TRAIN EPISODE REWARDS ###__MAX"
"1121992","1483","1483","1483","18542.84315116028","18542.84315116028","18542.84315116028"
"1128551","1484","1484","1484","33566.54698538293","33566.54698538293","33566.54698538293"
"1130100","1485","1485","1485","8116.933561736099","8116.933561736099","8116.933561736099"
"1132767","1486","1486","1486","13513.13015778367","13513.13015778367","13513.13015778367"
"1134598","1487","1487","1487","9690.937991259703","9690.937991259703","9690.937991259703"
"1135980","1488","1488","1488","7517.818861694456","7517.818861694456","7517.818861694456"
"1140555","1489","1489","1489","22964.539448182688","22964.539448182688","22964.539448182688"
"1141902","1490","1490","1490","6840.292431508391","6840.292431508391","6840.292431508391"
"1143411","1491","1491","1491","7772.817818203373","7772.817818203373","7772.817818203373"
"1145093","1492","1492","1492","8938.350493600621","8938.350493600621","8938.350493600621"
"1146585","1493","1493","1493","7838.8540499691035","7838.8540499691035","7838.8540499691035"
"1148833","1494","1494","1494","11766.430439277849","11766.430439277849","11766.430439277849"
"1149940","1495","1495","1495","6075.366225214947","6075.366225214947","6075.366225214947"
"1151501","1496","1496","1496","8257.691110165058","8257.691110165058","8257.691110165058"
"1153204","1497","1497","1497","8398.913865458562","8398.913865458562","8398.913865458562"
"1154305","1498","1498","1498","5904.622418094472","5904.622418094472","5904.622418094472"
"1154576","1499","1499","1499","1048.7047641916533","1048.7047641916533","1048.7047641916533"
"1157503","1500","1500","1500","14575.523446033558","14575.523446033558","14575.523446033558"
"1158510","1501","1501","1501","5246.324129390568","5246.324129390568","5246.324129390568"
"1159728","1502","1502","1502","6405.506408510417","6405.506408510417","6405.506408510417"
"1160888","1503","1503","1503","6392.092912782369","6392.092912782369","6392.092912782369"
"1163604","1504","1504","1504","15164.66660222595","15164.66660222595","15164.66660222595"
"1165382","1505","1505","1505","9643.928012355149","9643.928012355149","9643.928012355149"
"1168231","1506","1506","1506","14846.281561946249","14846.281561946249","14846.281561946249"
"1169602","1507","1507","1507","7325.048588135417","7325.048588135417","7325.048588135417"
"1171436","1508","1508","1508","9775.857002683493","9775.857002683493","9775.857002683493"
"1173850","1509","1509","1509","12065.996034406404","12065.996034406404","12065.996034406404"
"1174865","1510","1510","1510","5485.499268158071","5485.499268158071","5485.499268158071"
"1176534","1511","1511","1511","8340.41995162908","8340.41995162908","8340.41995162908"
"1176611","1512","1512","1512","329.3011075932837","329.3011075932837","329.3011075932837"
"1178499","1513","1513","1513","9319.798380269403","9319.798380269403","9319.798380269403"
"1181590","1514","1514","1514","16049.30805613921","16049.30805613921","16049.30805613921"
"1183316","1515","1515","1515","9161.362458193353","9161.362458193353","9161.362458193353"
"1185874","1516","1516","1516","14223.408228089382","14223.408228089382","14223.408228089382"
"1188707","1517","1517","1517","14429.857372000146","14429.857372000146","14429.857372000146"
"1190373","1518","1518","1518","8822.532407129424","8822.532407129424","8822.532407129424"
"1192753","1519","1519","1519","12490.311880916726","12490.311880916726","12490.311880916726"
"1193853","1520","1520","1520","5817.81406683249","5817.81406683249","5817.81406683249"
"1194956","1521","1521","1521","5875.899823931802","5875.899823931802","5875.899823931802"
"1195804","1522","1522","1522","4674.880703040653","4674.880703040653","4674.880703040653"
"1197712","1523","1523","1523","10376.637921490841","10376.637921490841","10376.637921490841"
"1199668","1524","1524","1524","10481.681391572045","10481.681391572045","10481.681391572045"
"1202014","1525","1525","1525","12594.681524012043","12594.681524012043","12594.681524012043"
"1203683","1526","1526","1526","9250.24724379766","9250.24724379766","9250.24724379766"
"1205361","1527","1527","1527","8024.530347895946","8024.530347895946","8024.530347895946"
"1207037","1528","1528","1528","8477.433574930263","8477.433574930263","8477.433574930263"
"1209833","1529","1529","1529","14717.430617169874","14717.430617169874","14717.430617169874"
"1211034","1530","1530","1530","6433.961613471624","6433.961613471624","6433.961613471624"
"1214042","1531","1531","1531","15483.579294215811","15483.579294215811","15483.579294215811"
"1215614","1532","1532","1532","8334.188241631944","8334.188241631944","8334.188241631944"
"1216637","1533","1533","1533","5063.614544077356","5063.614544077356","5063.614544077356"
"1218860","1534","1534","1534","11871.045888003675","11871.045888003675","11871.045888003675"
"1219981","1535","1535","1535","5570.51060214216","5570.51060214216","5570.51060214216"
"1220067","1536","1536","1536","324.2249470785185","324.2249470785185","324.2249470785185"
"1221597","1537","1537","1537","7758.867727441811","7758.867727441811","7758.867727441811"
"1224591","1538","1538","1538","15390.675074753166","15390.675074753166","15390.675074753166"
"1229910","1539","1539","1539","25345.25545289008","25345.25545289008","25345.25545289008"
"1231339","1540","1540","1540","7056.392704318356","7056.392704318356","7056.392704318356"
"1232631","1541","1541","1541","6957.9103163565105","6957.9103163565105","6957.9103163565105"
"1236579","1542","1542","1542","20628.092084809305","20628.092084809305","20628.092084809305"
"1237615","1543","1543","1543","5256.1499362058","5256.1499362058","5256.1499362058"
"1239650","1544","1544","1544","10747.939427016478","10747.939427016478","10747.939427016478"
"1242219","1545","1545","1545","13698.27730477527","13698.27730477527","13698.27730477527"
"1243563","1546","1546","1546","7014.462933150242","7014.462933150242","7014.462933150242"
"1245161","1547","1547","1547","8590.388891940043","8590.388891940043","8590.388891940043"
"1247562","1548","1548","1548","12637.656637889293","12637.656637889293","12637.656637889293"
"1250483","1549","1549","1549","15209.718655268873","15209.718655268873","15209.718655268873"
"1252031","1550","1550","1550","8335.865304525269","8335.865304525269","8335.865304525269"
"1254137","1551","1551","1551","10956.58597455292","10956.58597455292","10956.58597455292"
"1257987","1552","1552","1552","20354.861090389153","20354.861090389153","20354.861090389153"
"1259404","1553","1553","1553","7576.494446764171","7576.494446764171","7576.494446764171"
"1261983","1554","1554","1554","14035.389856515252","14035.389856515252","14035.389856515252"
"1263723","1555","1555","1555","9234.49104521776","9234.49104521776","9234.49104521776"
"1265639","1556","1556","1556","10524.92244685248","10524.92244685248","10524.92244685248"
"1267271","1557","1557","1557","8764.451023524103","8764.451023524103","8764.451023524103"
"1270786","1558","1558","1558","18925.899723405306","18925.899723405306","18925.899723405306"
"1272029","1559","1559","1559","6328.502548714306","6328.502548714306","6328.502548714306"
"1274885","1560","1560","1560","15017.869677740027","15017.869677740027","15017.869677740027"
"1277248","1561","1561","1561","12307.732050584307","12307.732050584307","12307.732050584307"
"1280427","1562","1562","1562","17207.85953882838","17207.85953882838","17207.85953882838"
"1283417","1563","1563","1563","16077.548225843506","16077.548225843506","16077.548225843506"
"1283768","1564","1564","1564","1659.0788752700466","1659.0788752700466","1659.0788752700466"
"1287368","1565","1565","1565","19337.93538249828","19337.93538249828","19337.93538249828"
"1288187","1566","1566","1566","4404.469588641756","4404.469588641756","4404.469588641756"
"1288651","1567","1567","1567","2330.643977136112","2330.643977136112","2330.643977136112"
"1288732","1568","1568","1568","175.57661026785928","175.57661026785928","175.57661026785928"
"1295613","1569","1569","1569","35706.312496195795","35706.312496195795","35706.312496195795"
"1298325","1570","1570","1570","14579.474252668237","14579.474252668237","14579.474252668237"
"1305117","1571","1571","1571","36949.75344959785","36949.75344959785","36949.75344959785"
"1308376","1572","1572","1572","17439.882288072622","17439.882288072622","17439.882288072622"
"1313241","1573","1573","1573","26685.78091981041","26685.78091981041","26685.78091981041"
"1322095","1574","1574","1574","47407.28164223897","47407.28164223897","47407.28164223897"
"1325092","1575","1575","1575","16571.355882286687","16571.355882286687","16571.355882286687"
"1335092","1576","1576","1576","54958.46648096209","54958.46648096209","54958.46648096209"
"1340970","1577","1577","1577","32138.54775803934","32138.54775803934","32138.54775803934"
"1344656","1578","1578","1578","19881.371522918053","19881.371522918053","19881.371522918053"
"1346544","1579","1579","1579","10134.772823881765","10134.772823881765","10134.772823881765"
"1353383","1580","1580","1580","37691.89147353243","37691.89147353243","37691.89147353243"
"1360976","1581","1581","1581","41464.78271775138","41464.78271775138","41464.78271775138"
"1362729","1582","1582","1582","9704.385610214693","9704.385610214693","9704.385610214693"
"1368372","1583","1583","1583","29706.160164748642","29706.160164748642","29706.160164748642"
"1368974","1584","1584","1584","3084.479806173642","3084.479806173642","3084.479806173642"
"1371772","1585","1585","1585","15131.825697423395","15131.825697423395","15131.825697423395"
"1375510","1586","1586","1586","20720.722696516943","20720.722696516943","20720.722696516943"
"1379137","1587","1587","1587","20483.541317075116","20483.541317075116","20483.541317075116"
"1382865","1588","1588","1588","21095.331459783825","21095.331459783825","21095.331459783825"
"1387116","1589","1589","1589","22854.33112311459","22854.33112311459","22854.33112311459"
"1397116","1590","1590","1590","52780.99683390316","52780.99683390316","52780.99683390316"
"1402160","1591","1591","1591","28413.816618209676","28413.816618209676","28413.816618209676"
"1412160","1592","1592","1592","54717.34013578077","54717.34013578077","54717.34013578077"
"1422160","1593","1593","1593","54425.20022232424","54425.20022232424","54425.20022232424"
"1426327","1594","1594","1594","22903.40032584631","22903.40032584631","22903.40032584631"
"1436327","1595","1595","1595","54186.89188916397","54186.89188916397","54186.89188916397"
"1440728","1596","1596","1596","25067.196711823646","25067.196711823646","25067.196711823646"
"1448615","1597","1597","1597","43483.24037441694","43483.24037441694","43483.24037441694"
"1456965","1598","1598","1598","45587.71991181652","45587.71991181652","45587.71991181652"
"1466965","1599","1599","1599","54796.79570594413","54796.79570594413","54796.79570594413"
"1476965","1600","1600","1600","53481.61835272766","53481.61835272766","53481.61835272766"
"1486965","1601","1601","1601","54120.456461918744","54120.456461918744","54120.456461918744"
"1496965","1602","1602","1602","52850.62490768093","52850.62490768093","52850.62490768093"
"1498699","1603","1603","1603","8585.084289713142","8585.084289713142","8585.084289713142"
"1508011","1604","1604","1604","48959.520104889205","48959.520104889205","48959.520104889205"
"1513131","1605","1605","1605","26147.393590562602","26147.393590562602","26147.393590562602"
"1523131","1606","1606","1606","51703.0716784843","51703.0716784843","51703.0716784843"
"1533131","1607","1607","1607","50793.290554600215","50793.290554600215","50793.290554600215"
"1543131","1608","1608","1608","51254.58454090222","51254.58454090222","51254.58454090222"
"1546508","1609","1609","1609","17518.416039529056","17518.416039529056","17518.416039529056"
"1556508","1610","1610","1610","52474.78048817234","52474.78048817234","52474.78048817234"
"1566508","1611","1611","1611","47477.00805744596","47477.00805744596","47477.00805744596"
"1573198","1612","1612","1612","36597.64162676865","36597.64162676865","36597.64162676865"
"1583198","1613","1613","1613","49837.730789912224","49837.730789912224","49837.730789912224"
"1591373","1614","1614","1614","44107.07915705756","44107.07915705756","44107.07915705756"
"1601373","1615","1615","1615","53274.28009626974","53274.28009626974","53274.28009626974"
"1611373","1616","1616","1616","54910.67858435503","54910.67858435503","54910.67858435503"
"1621373","1617","1617","1617","56251.73675444035","56251.73675444035","56251.73675444035"
"1631373","1618","1618","1618","56291.816102078774","56291.816102078774","56291.816102078774"
"1641373","1619","1619","1619","54631.56811387639","54631.56811387639","54631.56811387639"
"1650125","1620","1620","1620","48119.31208835591","48119.31208835591","48119.31208835591"
"1660125","1621","1621","1621","56229.39392675883","56229.39392675883","56229.39392675883"
"1670125","1622","1622","1622","56673.089450403924","56673.089450403924","56673.089450403924"
"1680125","1623","1623","1623","52002.74833490293","52002.74833490293","52002.74833490293"
"1690125","1624","1624","1624","56851.4406035764","56851.4406035764","56851.4406035764"
"1700125","1625","1625","1625","53517.77790910966","53517.77790910966","53517.77790910966"
"1710125","1626","1626","1626","56792.485687397624","56792.485687397624","56792.485687397624"
"1720125","1627","1627","1627","57366.27625931427","57366.27625931427","57366.27625931427"
"1730125","1628","1628","1628","57025.75901277493","57025.75901277493","57025.75901277493"
"1740125","1629","1629","1629","57043.26777606147","57043.26777606147","57043.26777606147"
"1750125","1630","1630","1630","57440.821064580945","57440.821064580945","57440.821064580945"
"1760125","1631","1631","1631","56971.950516971745","56971.950516971745","56971.950516971745"
"1770125","1632","1632","1632","57459.48626244614","57459.48626244614","57459.48626244614"
"1778470","1633","1633","1633","48007.72920950366","48007.72920950366","48007.72920950366"
"1788470","1634","1634","1634","57147.956726841236","57147.956726841236","57147.956726841236"
"1788950","1635","1635","1635","2402.8021455376565","2402.8021455376565","2402.8021455376565"
"1794915","1636","1636","1636","31901.693350951984","31901.693350951984","31901.693350951984"
"1804915","1637","1637","1637","57841.279708225564","57841.279708225564","57841.279708225564"
"1814915","1638","1638","1638","57609.40431436109","57609.40431436109","57609.40431436109"
"1824915","1639","1639","1639","56176.70857391295","56176.70857391295","56176.70857391295"
"1826470","1640","1640","1640","8697.821320147665","8697.821320147665","8697.821320147665"
"1826518","1641","1641","1641","123.3614826837309","123.3614826837309","123.3614826837309"
"1826559","1642","1642","1642","98.54866159762867","98.54866159762867","98.54866159762867"
"1826597","1643","1643","1643","95.19414797142429","95.19414797142429","95.19414797142429"
"1826634","1644","1644","1644","89.99248060736852","89.99248060736852","89.99248060736852"
"1826671","1645","1645","1645","93.87693665629654","93.87693665629654","93.87693665629654"
"1826708","1646","1646","1646","90.09778072642534","90.09778072642534","90.09778072642534"
"1826745","1647","1647","1647","93.92545737793456","93.92545737793456","93.92545737793456"
"1826783","1648","1648","1648","92.71568195980716","92.71568195980716","92.71568195980716"
"1830403","1649","1649","1649","20265.34394048664","20265.34394048664","20265.34394048664"
"1838112","1650","1650","1650","43480.24685651124","43480.24685651124","43480.24685651124"
"1848112","1651","1651","1651","46104.56092333241","46104.56092333241","46104.56092333241"
"1858112","1652","1652","1652","56408.10659666597","56408.10659666597","56408.10659666597"
"1868112","1653","1653","1653","40484.58370302518","40484.58370302518","40484.58370302518"
"1878112","1654","1654","1654","50874.39216544149","50874.39216544149","50874.39216544149"
"1888112","1655","1655","1655","57252.19020320356","57252.19020320356","57252.19020320356"
"1890705","1656","1656","1656","14698.703274242687","14698.703274242687","14698.703274242687"
"1898958","1657","1657","1657","46695.711180031314","46695.711180031314","46695.711180031314"
"1899836","1658","1658","1658","4815.8116773784295","4815.8116773784295","4815.8116773784295"
"1902548","1659","1659","1659","14985.196422960917","14985.196422960917","14985.196422960917"
"1912548","1660","1660","1660","42146.66322654912","42146.66322654912","42146.66322654912"
"1922548","1661","1661","1661","42263.2022905119","42263.2022905119","42263.2022905119"
"1924765","1662","1662","1662","12805.205250371622","12805.205250371622","12805.205250371622"
"1927816","1663","1663","1663","17144.254509822033","17144.254509822033","17144.254509822033"
"1937816","1664","1664","1664","55933.88382448375","55933.88382448375","55933.88382448375"
"1947816","1665","1665","1665","58399.20509774383","58399.20509774383","58399.20509774383"
"1957816","1666","1666","1666","42081.74355120988","42081.74355120988","42081.74355120988"
"1967816","1667","1667","1667","56880.870051339894","56880.870051339894","56880.870051339894"
"1973320","1668","1668","1668","25069.910268469026","25069.910268469026","25069.910268469026"
"1983320","1669","1669","1669","57864.53715949166","57864.53715949166","57864.53715949166"
"1987425","1670","1670","1670","16816.991923178357","16816.991923178357","16816.991923178357"
"1997425","1671","1671","1671","48886.8702440315","48886.8702440315","48886.8702440315"
"2007425","1672","1672","1672","56221.89877414213","56221.89877414213","56221.89877414213"
"2017425","1673","1673","1673","58200.372616157554","58200.372616157554","58200.372616157554"
"2027425","1674","1674","1674","58402.74366975971","58402.74366975971","58402.74366975971"
"2037428","1675","1675","1675","57491.773373630785","57491.773373630785","57491.773373630785"
"2047428","1676","1676","1676","52558.124325172765","52558.124325172765","52558.124325172765"
"2057428","1677","1677","1677","55377.76237176354","55377.76237176354","55377.76237176354"
"2067428","1678","1678","1678","48372.57798274107","48372.57798274107","48372.57798274107"
"2077428","1679","1679","1679","42716.6048786367","42716.6048786367","42716.6048786367"
"2087428","1680","1680","1680","57318.35058645818","57318.35058645818","57318.35058645818"
"2094645","1681","1681","1681","40918.365575773634","40918.365575773634","40918.365575773634"
"2099812","1682","1682","1682","29516.172152825166","29516.172152825166","29516.172152825166"
"2108731","1683","1683","1683","39233.54774166606","39233.54774166606","39233.54774166606"
"2115526","1684","1684","1684","33180.63320482107","33180.63320482107","33180.63320482107"
"2125526","1685","1685","1685","56459.15982428442","56459.15982428442","56459.15982428442"
"2135526","1686","1686","1686","51875.3247645901","51875.3247645901","51875.3247645901"
"2145104","1687","1687","1687","47782.84517385964","47782.84517385964","47782.84517385964"
"2145260","1688","1688","1688","319.9024905710708","319.9024905710708","319.9024905710708"
"2145473","1689","1689","1689","559.0646170631821","559.0646170631821","559.0646170631821"
"2149952","1690","1690","1690","21971.344839148354","21971.344839148354","21971.344839148354"
"2150189","1691","1691","1691","716.2623902638185","716.2623902638185","716.2623902638185"
"2150367","1692","1692","1692","370.7960808094234","370.7960808094234","370.7960808094234"
"2160367","1693","1693","1693","50330.50029299634","50330.50029299634","50330.50029299634"
"2165298","1694","1694","1694","27023.171110653297","27023.171110653297","27023.171110653297"
"2175298","1695","1695","1695","53003.661664675295","53003.661664675295","53003.661664675295"
"2181259","1696","1696","1696","31566.530706345267","31566.530706345267","31566.530706345267"
"2181977","1697","1697","1697","3449.2854714528344","3449.2854714528344","3449.2854714528344"
"2191977","1698","1698","1698","54246.18301220392","54246.18301220392","54246.18301220392"
"2201977","1699","1699","1699","55328.46914878773","55328.46914878773","55328.46914878773"
"2211980","1700","1700","1700","55167.012240648706","55167.012240648706","55167.012240648706"
"2221980","1701","1701","1701","55812.75729834491","55812.75729834491","55812.75729834491"
"2231980","1702","1702","1702","55925.25072206611","55925.25072206611","55925.25072206611"
"2241980","1703","1703","1703","54830.61154826523","54830.61154826523","54830.61154826523"
"2251980","1704","1704","1704","55303.17670518385","55303.17670518385","55303.17670518385"
"2261980","1705","1705","1705","57764.63903407495","57764.63903407495","57764.63903407495"
"2271980","1706","1706","1706","58198.49959363311","58198.49959363311","58198.49959363311"
"2281980","1707","1707","1707","58719.796071647695","58719.796071647695","58719.796071647695"
"2291980","1708","1708","1708","58100.99793406462","58100.99793406462","58100.99793406462"
"2293082","1709","1709","1709","5578.314024599872","5578.314024599872","5578.314024599872"
"2303082","1710","1710","1710","59019.06344136195","59019.06344136195","59019.06344136195"
"2310362","1711","1711","1711","41536.05082643762","41536.05082643762","41536.05082643762"
"2320362","1712","1712","1712","57053.850630848036","57053.850630848036","57053.850630848036"
"2330362","1713","1713","1713","58249.8948746659","58249.8948746659","58249.8948746659"
"2340362","1714","1714","1714","58415.92312264177","58415.92312264177","58415.92312264177"
"2347699","1715","1715","1715","41311.19762388346","41311.19762388346","41311.19762388346"
"2354001","1716","1716","1716","35303.29177190609","35303.29177190609","35303.29177190609"
"2357032","1717","1717","1717","17411.335279502266","17411.335279502266","17411.335279502266"
"2367032","1718","1718","1718","55414.617889316454","55414.617889316454","55414.617889316454"
"2374774","1719","1719","1719","39937.85923191533","39937.85923191533","39937.85923191533"
"2383603","1720","1720","1720","45386.892217721645","45386.892217721645","45386.892217721645"
"2393603","1721","1721","1721","53915.598963020144","53915.598963020144","53915.598963020144"
"2403603","1722","1722","1722","55321.97451838694","55321.97451838694","55321.97451838694"
"2413603","1723","1723","1723","57071.188511053515","57071.188511053515","57071.188511053515"
"2423603","1724","1724","1724","57671.107880337906","57671.107880337906","57671.107880337906"
"2433606","1725","1725","1725","57723.25117091438","57723.25117091438","57723.25117091438"
"2443606","1726","1726","1726","56736.64203814395","56736.64203814395","56736.64203814395"
"2453606","1727","1727","1727","53474.57187653714","53474.57187653714","53474.57187653714"
"2463606","1728","1728","1728","54703.71882456849","54703.71882456849","54703.71882456849"
"2467213","1729","1729","1729","19147.15833210049","19147.15833210049","19147.15833210049"
"2477213","1730","1730","1730","52825.801284444104","52825.801284444104","52825.801284444104"
"2487213","1731","1731","1731","47609.52901423581","47609.52901423581","47609.52901423581"
"2497213","1732","1732","1732","52042.605916501125","52042.605916501125","52042.605916501125"
"2507213","1733","1733","1733","47970.00049529564","47970.00049529564","47970.00049529564"
"2513268","1734","1734","1734","24273.10571985323","24273.10571985323","24273.10571985323"
"2523268","1735","1735","1735","42550.0952132534","42550.0952132534","42550.0952132534"
"2533268","1736","1736","1736","43635.12451716846","43635.12451716846","43635.12451716846"
"2543268","1737","1737","1737","47459.17109051477","47459.17109051477","47459.17109051477"
"2549498","1738","1738","1738","26668.95891090478","26668.95891090478","26668.95891090478"
"2559498","1739","1739","1739","48749.05232332504","48749.05232332504","48749.05232332504"
"2569498","1740","1740","1740","43152.963604938945","43152.963604938945","43152.963604938945"
"2575971","1741","1741","1741","28470.72749750114","28470.72749750114","28470.72749750114"
"2585971","1742","1742","1742","44034.46504993684","44034.46504993684","44034.46504993684"
"2587039","1743","1743","1743","4380.322711821741","4380.322711821741","4380.322711821741"
"2597039","1744","1744","1744","47068.49089212444","47068.49089212444","47068.49089212444"
"2597931","1745","1745","1745","4284.037077598053","4284.037077598053","4284.037077598053"
"2604021","1746","1746","1746","34102.099407293645","34102.099407293645","34102.099407293645"
"2614021","1747","1747","1747","47283.74627878259","47283.74627878259","47283.74627878259"
"2624021","1748","1748","1748","53892.98121849452","53892.98121849452","53892.98121849452"
"2634021","1749","1749","1749","57695.038028732706","57695.038028732706","57695.038028732706"
"2644024","1750","1750","1750","56853.981281832755","56853.981281832755","56853.981281832755"
"2654024","1751","1751","1751","58739.28321709945","58739.28321709945","58739.28321709945"
"2664024","1752","1752","1752","58146.72454871266","58146.72454871266","58146.72454871266"
"2674024","1753","1753","1753","57537.00258478684","57537.00258478684","57537.00258478684"
"2684024","1754","1754","1754","57452.49127711706","57452.49127711706","57452.49127711706"
"2694024","1755","1755","1755","57420.68833691536","57420.68833691536","57420.68833691536"
"2698633","1756","1756","1756","25801.4733079735","25801.4733079735","25801.4733079735"
"2700861","1757","1757","1757","12046.571910806832","12046.571910806832","12046.571910806832"
"2710319","1758","1758","1758","51893.974530681044","51893.974530681044","51893.974530681044"
"2720319","1759","1759","1759","55146.45622949279","55146.45622949279","55146.45622949279"
"2723739","1760","1760","1760","18913.364932474607","18913.364932474607","18913.364932474607"
"2733739","1761","1761","1761","55021.465169846604","55021.465169846604","55021.465169846604"
"2737021","1762","1762","1762","17316.61167997984","17316.61167997984","17316.61167997984"
"2738850","1763","1763","1763","8719.668431763943","8719.668431763943","8719.668431763943"
"2748850","1764","1764","1764","55261.393245116706","55261.393245116706","55261.393245116706"
"2758850","1765","1765","1765","55656.114797472226","55656.114797472226","55656.114797472226"
"2768850","1766","1766","1766","58045.23527436727","58045.23527436727","58045.23527436727"
"2769530","1767","1767","1767","3239.717376176076","3239.717376176076","3239.717376176076"
"2778952","1768","1768","1768","54214.26791055045","54214.26791055045","54214.26791055045"
"2781244","1769","1769","1769","12350.671652233206","12350.671652233206","12350.671652233206"
"2784112","1770","1770","1770","14992.0167541508","14992.0167541508","14992.0167541508"
"2793778","1771","1771","1771","53628.96280711149","53628.96280711149","53628.96280711149"
"2798060","1772","1772","1772","23623.219741468216","23623.219741468216","23623.219741468216"
"2799274","1773","1773","1773","5911.500742174865","5911.500742174865","5911.500742174865"
"2799612","1774","1774","1774","1506.4528330809294","1506.4528330809294","1506.4528330809294"
"2809615","1775","1775","1775","56139.61940937604","56139.61940937604","56139.61940937604"
"2813088","1776","1776","1776","17638.14178534446","17638.14178534446","17638.14178534446"
"2817790","1777","1777","1777","25765.985532281065","25765.985532281065","25765.985532281065"
"2826218","1778","1778","1778","48357.48869959891","48357.48869959891","48357.48869959891"
"2829204","1779","1779","1779","16903.38951828503","16903.38951828503","16903.38951828503"
"2835063","1780","1780","1780","33594.05341295407","33594.05341295407","33594.05341295407"
"2845063","1781","1781","1781","56608.65603657745","56608.65603657745","56608.65603657745"
"2847454","1782","1782","1782","12973.150198101628","12973.150198101628","12973.150198101628"
"2848048","1783","1783","1783","3497.6279409066083","3497.6279409066083","3497.6279409066083"
"2849346","1784","1784","1784","7085.963354202143","7085.963354202143","7085.963354202143"
"2855312","1785","1785","1785","33901.96551069355","33901.96551069355","33901.96551069355"
"2861626","1786","1786","1786","35519.97781869721","35519.97781869721","35519.97781869721"
"2871626","1787","1787","1787","57419.13409599746","57419.13409599746","57419.13409599746"
"2873659","1788","1788","1788","11290.762436116218","11290.762436116218","11290.762436116218"
"2883659","1789","1789","1789","55811.984729895725","55811.984729895725","55811.984729895725"
"2885491","1790","1790","1790","10481.068191439368","10481.068191439368","10481.068191439368"
"2895491","1791","1791","1791","55834.01731043181","55834.01731043181","55834.01731043181"
"2898908","1792","1792","1792","19403.201358826907","19403.201358826907","19403.201358826907"
"2908908","1793","1793","1793","54403.36104208616","54403.36104208616","54403.36104208616"
"2918908","1794","1794","1794","55596.95500736059","55596.95500736059","55596.95500736059"
"2928908","1795","1795","1795","53858.949502271134","53858.949502271134","53858.949502271134"
"2938908","1796","1796","1796","50770.380949274346","50770.380949274346","50770.380949274346"
"2948908","1797","1797","1797","53614.62240667249","53614.62240667249","53614.62240667249"
"2954726","1798","1798","1798","32093.298215649276","32093.298215649276","32093.298215649276"
"2964726","1799","1799","1799","57776.266840054996","57776.266840054996","57776.266840054996"
"2974729","1800","1800","1800","57108.34537340148","57108.34537340148","57108.34537340148"
"2984729","1801","1801","1801","56465.83505023207","56465.83505023207","56465.83505023207"
"2994729","1802","1802","1802","55714.23549337022","55714.23549337022","55714.23549337022"
"3004729","1803","1803","1803","54566.849462766644","54566.849462766644","54566.849462766644"
"3014729","1804","1804","1804","55717.09092695566","55717.09092695566","55717.09092695566"
"3024729","1805","1805","1805","55058.429619541916","55058.429619541916","55058.429619541916"
"3034729","1806","1806","1806","52924.040863764596","52924.040863764596","52924.040863764596"
"3044729","1807","1807","1807","53510.134776966865","53510.134776966865","53510.134776966865"
"3054729","1808","1808","1808","51890.88554715997","51890.88554715997","51890.88554715997"
"3064729","1809","1809","1809","47135.729787693184","47135.729787693184","47135.729787693184"
"3074729","1810","1810","1810","47362.30737063169","47362.30737063169","47362.30737063169"
"3080702","1811","1811","1811","30044.747730732903","30044.747730732903","30044.747730732903"
"3087610","1812","1812","1812","27694.73667618512","27694.73667618512","27694.73667618512"
"3097610","1813","1813","1813","45279.2256930144","45279.2256930144","45279.2256930144"
"3107610","1814","1814","1814","47597.793384250916","47597.793384250916","47597.793384250916"
"3117610","1815","1815","1815","51265.87900473645","51265.87900473645","51265.87900473645"
"3127610","1816","1816","1816","52171.67870172982","52171.67870172982","52171.67870172982"
"3137610","1817","1817","1817","51730.29366270346","51730.29366270346","51730.29366270346"
"3147610","1818","1818","1818","54758.38238371161","54758.38238371161","54758.38238371161"
"3157610","1819","1819","1819","54075.514969970405","54075.514969970405","54075.514969970405"
"3167610","1820","1820","1820","55088.343821226874","55088.343821226874","55088.343821226874"
