"step_idx","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MAX"
"117461","1308","1308","1308","284.53395366599693","284.53395366599693","284.53395366599693"
"117600","1309","1309","1309","208.97256815412038","208.97256815412038","208.97256815412038"
"117659","1310","1310","1310","168.52918332480817","168.52918332480817","168.52918332480817"
"117714","1311","1311","1311","167.59996698569066","167.59996698569066","167.59996698569066"
"117770","1312","1312","1312","168.3572915625568","168.3572915625568","168.3572915625568"
"117828","1313","1313","1313","168.2098585471696","168.2098585471696","168.2098585471696"
"117878","1314","1314","1314","168.43021797249764","168.43021797249764","168.43021797249764"
"117932","1315","1315","1315","167.97400087636146","167.97400087636146","167.97400087636146"
"117984","1316","1316","1316","168.31266135454055","168.31266135454055","168.31266135454055"
"118033","1317","1317","1317","167.65391752896824","167.65391752896824","167.65391752896824"
"118086","1318","1318","1318","168.1086175517379","168.1086175517379","168.1086175517379"
"121471","1319","1319","1319","404.0642298497139","404.0642298497139","404.0642298497139"
"121526","1320","1320","1320","403.41695401231306","403.41695401231306","403.41695401231306"
"121582","1321","1321","1321","403.5250589110449","403.5250589110449","403.5250589110449"
"121635","1322","1322","1322","403.2949739063297","403.2949739063297","403.2949739063297"
"121683","1323","1323","1323","403.28493700211584","403.28493700211584","403.28493700211584"
"121734","1324","1324","1324","403.1707237264174","403.1707237264174","403.1707237264174"
"121787","1325","1325","1325","403.5714113659877","403.5714113659877","403.5714113659877"
"121848","1326","1326","1326","403.7692279366203","403.7692279366203","403.7692279366203"
"121902","1327","1327","1327","403.9546780895577","403.9546780895577","403.9546780895577"
"121951","1328","1328","1328","403.6350402769448","403.6350402769448","403.6350402769448"
"122101","1329","1329","1329","404.96126878460177","404.96126878460177","404.96126878460177"
"122158","1330","1330","1330","404.89254545274196","404.89254545274196","404.89254545274196"
"122214","1331","1331","1331","405.1197100791375","405.1197100791375","405.1197100791375"
"122274","1332","1332","1332","405.91252762735894","405.91252762735894","405.91252762735894"
"122337","1333","1333","1333","406.29355233985154","406.29355233985154","406.29355233985154"
"122386","1334","1334","1334","406.18461521741926","406.18461521741926","406.18461521741926"
"122436","1335","1335","1335","405.7525209378871","405.7525209378871","405.7525209378871"
"122488","1336","1336","1336","405.74477486986115","405.74477486986115","405.74477486986115"
"122542","1337","1337","1337","405.57079731499545","405.57079731499545","405.57079731499545"
"122590","1338","1338","1338","405.486592512537","405.486592512537","405.486592512537"
"123566","1339","1339","1339","460.7390570231696","460.7390570231696","460.7390570231696"
"123681","1340","1340","1340","464.535500994963","464.535500994963","464.535500994963"
"124299","1341","1341","1341","490.4798840076065","490.4798840076065","490.4798840076065"
"125610","1342","1342","1342","591.2601185687847","591.2601185687847","591.2601185687847"
"126580","1343","1343","1343","662.1300063191189","662.1300063191189","662.1300063191189"
"126839","1344","1344","1344","677.9621659070203","677.9621659070203","677.9621659070203"
"127422","1345","1345","1345","710.394252054804","710.394252054804","710.394252054804"
"127488","1346","1346","1346","711.512483528313","711.512483528313","711.512483528313"
"127551","1347","1347","1347","712.5488770967609","712.5488770967609","712.5488770967609"
"127606","1348","1348","1348","712.2086943670693","712.2086943670693","712.2086943670693"
"127724","1349","1349","1349","713.3120416425919","713.3120416425919","713.3120416425919"
"127784","1350","1350","1350","713.6327487600516","713.6327487600516","713.6327487600516"
"127847","1351","1351","1351","714.0864285033063","714.0864285033063","714.0864285033063"
"127906","1352","1352","1352","714.2340711851617","714.2340711851617","714.2340711851617"
"127963","1353","1353","1353","714.0235235801701","714.0235235801701","714.0235235801701"
"128019","1354","1354","1354","713.4984711337047","713.4984711337047","713.4984711337047"
"128077","1355","1355","1355","713.940206352297","713.940206352297","713.940206352297"
"128138","1356","1356","1356","714.2097284337727","714.2097284337727","714.2097284337727"
"128190","1357","1357","1357","714.4527914155412","714.4527914155412","714.4527914155412"
"128245","1358","1358","1358","714.0617603244323","714.0617603244323","714.0617603244323"
"128366","1359","1359","1359","713.6489201456378","713.6489201456378","713.6489201456378"
"128426","1360","1360","1360","713.8152853664609","713.8152853664609","713.8152853664609"
"128487","1361","1361","1361","714.2423760239441","714.2423760239441","714.2423760239441"
"128542","1362","1362","1362","714.0278962804196","714.0278962804196","714.0278962804196"
"128590","1363","1363","1363","713.7119439295227","713.7119439295227","713.7119439295227"
"128639","1364","1364","1364","713.4422663623232","713.4422663623232","713.4422663623232"
"128685","1365","1365","1365","713.2847732831193","713.2847732831193","713.2847732831193"
"128732","1366","1366","1366","712.8048779298292","712.8048779298292","712.8048779298292"
"128781","1367","1367","1367","713.0252755714286","713.0252755714286","713.0252755714286"
"128830","1368","1368","1368","712.6198447101887","712.6198447101887","712.6198447101887"
"128943","1369","1369","1369","476.46920954452924","476.46920954452924","476.46920954452924"
"129005","1370","1370","1370","477.3630812243654","477.3630812243654","477.3630812243654"
"129066","1371","1371","1371","477.6770439393326","477.6770439393326","477.6770439393326"
"129125","1372","1372","1372","478.113301348565","478.113301348565","478.113301348565"
"129183","1373","1373","1373","478.71697406040846","478.71697406040846","478.71697406040846"
"129236","1374","1374","1374","478.87621034868755","478.87621034868755","478.87621034868755"
"129288","1375","1375","1375","478.72949648795","478.72949648795","478.72949648795"
"129341","1376","1376","1376","478.4109410962586","478.4109410962586","478.4109410962586"
"129398","1377","1377","1377","478.4914044890827","478.4914044890827","478.4914044890827"
"129455","1378","1378","1378","478.94213339800774","478.94213339800774","478.94213339800774"
"129918","1379","1379","1379","502.5668464408011","502.5668464408011","502.5668464408011"
"130096","1380","1380","1380","514.2119188593821","514.2119188593821","514.2119188593821"
"130334","1381","1381","1381","526.7356987169213","526.7356987169213","526.7356987169213"
"130633","1382","1382","1382","546.2206065305032","546.2206065305032","546.2206065305032"
"130904","1383","1383","1383","565.5255632690877","565.5255632690877","565.5255632690877"
"131957","1384","1384","1384","645.0057365589425","645.0057365589425","645.0057365589425"
"132475","1385","1385","1385","681.8098857684214","681.8098857684214","681.8098857684214"
"132976","1386","1386","1386","715.3472620239273","715.3472620239273","715.3472620239273"
"133571","1387","1387","1387","753.1351934962793","753.1351934962793","753.1351934962793"
"136199","1388","1388","1388","942.1163708053309","942.1163708053309","942.1163708053309"
"136537","1389","1389","1389","899.572678552507","899.572678552507","899.572678552507"
"136686","1390","1390","1390","902.8886112887504","902.8886112887504","902.8886112887504"
"138666","1391","1391","1391","1019.0312821686541","1019.0312821686541","1019.0312821686541"
"139578","1392","1392","1392","973.0130581746585","973.0130581746585","973.0130581746585"
"139634","1393","1393","1393","901.6733272823035","901.6733272823035","901.6733272823035"
"139684","1394","1394","1394","885.8526180808022","885.8526180808022","885.8526180808022"
"139734","1395","1395","1395","852.2534733300151","852.2534733300151","852.2534733300151"
"139783","1396","1396","1396","851.3141113607246","851.3141113607246","851.3141113607246"
"139829","1397","1397","1397","849.3243598333589","849.3243598333589","849.3243598333589"
"139875","1398","1398","1398","849.4728372780783","849.4728372780783","849.4728372780783"
"139999","1399","1399","1399","849.6199824571861","849.6199824571861","849.6199824571861"
"140107","1400","1400","1400","855.7998965958859","855.7998965958859","855.7998965958859"
"140169","1401","1401","1401","855.2938150789286","855.2938150789286","855.2938150789286"
"140223","1402","1402","1402","855.3544322052207","855.3544322052207","855.3544322052207"
"140275","1403","1403","1403","855.1517000026438","855.1517000026438","855.1517000026438"
"140330","1404","1404","1404","855.1389261150566","855.1389261150566","855.1389261150566"
"140391","1405","1405","1405","855.6953369582542","855.6953369582542","855.6953369582542"
"140446","1406","1406","1406","855.3015621595316","855.3015621595316","855.3015621595316"
"140499","1407","1407","1407","855.6027790601148","855.6027790601148","855.6027790601148"
"140552","1408","1408","1408","855.3795532138915","855.3795532138915","855.3795532138915"
"141118","1409","1409","1409","886.8750621620399","886.8750621620399","886.8750621620399"
"141180","1410","1410","1410","887.0148897380153","887.0148897380153","887.0148897380153"
"141240","1411","1411","1411","887.2009222884609","887.2009222884609","887.2009222884609"
"141308","1412","1412","1412","888.078203131744","888.078203131744","888.078203131744"
"141370","1413","1413","1413","888.8015333100769","888.8015333100769","888.8015333100769"
"141429","1414","1414","1414","889.2865218846304","889.2865218846304","889.2865218846304"
"141489","1415","1415","1415","889.9952080066406","889.9952080066406","889.9952080066406"
"141547","1416","1416","1416","890.4872887190409","890.4872887190409","890.4872887190409"
"141604","1417","1417","1417","890.9025725451295","890.9025725451295","890.9025725451295"
"141664","1418","1418","1418","891.3823481734098","891.3823481734098","891.3823481734098"
"142347","1419","1419","1419","931.825647765018","931.825647765018","931.825647765018"
"142409","1420","1420","1420","932.2334339691826","932.2334339691826","932.2334339691826"
"142470","1421","1421","1421","931.5409913918911","931.5409913918911","931.5409913918911"
"142528","1422","1422","1422","931.9847022998288","931.9847022998288","931.9847022998288"
"142586","1423","1423","1423","931.7595080091352","931.7595080091352","931.7595080091352"
"142647","1424","1424","1424","932.2767283910923","932.2767283910923","932.2767283910923"
"142707","1425","1425","1425","932.7186560597307","932.7186560597307","932.7186560597307"
"142762","1426","1426","1426","932.8886216817436","932.8886216817436","932.8886216817436"
"142814","1427","1427","1427","932.5358496089425","932.5358496089425","932.5358496089425"
"142868","1428","1428","1428","932.4342512828683","932.4342512828683","932.4342512828683"
"143393","1429","1429","1429","934.3429345743567","934.3429345743567","934.3429345743567"
"143661","1430","1430","1430","933.291857243262","933.291857243262","933.291857243262"
"143715","1431","1431","1431","920.2195263073677","920.2195263073677","920.2195263073677"
"143767","1432","1432","1432","900.4001016882856","900.4001016882856","900.4001016882856"
"143817","1433","1433","1433","880.6009559965813","880.6009559965813","880.6009559965813"
"143868","1434","1434","1434","801.1606635554677","801.1606635554677","801.1606635554677"
"143920","1435","1435","1435","764.6245844100465","764.6245844100465","764.6245844100465"
"143972","1436","1436","1436","730.9617869047657","730.9617869047657","730.9617869047657"
"144020","1437","1437","1437","693.0520247046575","693.0520247046575","693.0520247046575"
"144072","1438","1438","1438","504.11259570768743","504.11259570768743","504.11259570768743"
"145670","1439","1439","1439","604.4395960658098","604.4395960658098","604.4395960658098"
"146101","1440","1440","1440","630.9518688136503","630.9518688136503","630.9518688136503"
"146243","1441","1441","1441","494.3219831682426","494.3219831682426","494.3219831682426"
